"TIMESTAMP";"EVENT";"SD";"PINB";"TINB";"Q";"POUTB";"TOUTB";"REVHP";"REVLP";"REVWE";"TFIRE";"CF"
"2013-02-11 19:27:31";"";;;15.600367;;;;;;;;
"2013-02-11 19:51:16";"";;;;;;12.298924;;;;;
"2013-02-11 20:26:46";"";;;15.096819;;;;;;;;
"2013-02-11 20:35:32";"";;;;;;11.795377;;;;;
"2013-02-11 21:25:01";"";;;14.59327;;;;;;;;
"2013-02-11 21:44:46";"";;;;;;11.288167;;;;;
"2013-02-11 22:36:01";"";;;14.062257;;;;;;;;
"2013-02-11 22:54:46";"";;;;;;10.775463;;;;;
"2013-02-11 23:05:47";"Нет данных";;;;;;;;;;;
"2013-02-11 23:06:02";"В ремонте";;;;;;;;;;;
"2013-02-11 23:55:17";"";;;13.558709;;;;;;;;
"2013-02-12 00:19:16";"";;;;;;10.271915;;;;;
"2013-02-12 01:04:02";"";;;13.055161;;;;;;;;
"2013-02-12 01:24:01";"";;;;;;9.768368;;;;;
"2013-02-12 02:07:46";"";;;12.551614;;;;;;;;
"2013-02-12 02:19:46";"";;;;;;9.255665;;;;;
"2013-02-12 03:10:46";"";;;12.048066;;;;;;;;
"2013-02-12 03:17:32";"";;;;;;8.746624;;;;;
"2013-02-12 04:10:16";"";;;11.544518;;;;;;;;
"2013-02-12 04:26:31";"";;;;;;8.239414;;;;;
"2013-02-12 05:17:02";"";;;11.017166;;;;;;;;
"2013-02-12 05:40:02";"";;;;;;7.726711;;;;;
"2013-02-12 06:21:01";"";;;10.513618;;;;;;;;
"2013-02-12 06:51:16";"";;;;;;7.21767;;;;;
"2013-02-12 07:13:47";"Авария";;;;;;;;;;;
"2013-02-12 07:14:02";"В резерве";;;;;;;;;;;
"2013-02-12 07:45:02";"";;;;;;7.7395287;;;;;
"2013-02-12 07:50:01";"";;;;;;8.270542;;;;;
"2013-02-12 07:53:32";"";;;;;;8.792401;;;;;
"2013-02-12 07:57:01";"";;;;;;9.310597;;;;;
"2013-02-12 08:00:32";"";;;;;;9.836118;;;;;
"2013-02-12 08:02:32";"";;;11.017166;;;;;;;;
"2013-02-12 08:03:46";"";;;;;;10.372625;;;;;
"2013-02-12 08:07:02";"";;;;;;10.885328;;;;;
"2013-02-12 08:09:31";"";;;11.520714;;;;;;;;
"2013-02-12 08:10:16";"";;;;;;11.425498;;;;;
"2013-02-12 08:13:32";"";;;;;;11.9565115;;;;;
"2013-02-12 08:16:32";"";;;;;;12.469215;;;;;
"2013-02-12 08:16:46";"";;;12.038911;;;;;;;;
"2013-02-12 08:19:46";"";;;;;;13.000229;;;;;
"2013-02-12 08:23:01";"";;;;;;13.512932;;;;;
"2013-02-12 08:23:17";"";;;12.551614;;;;;;;;
"2013-02-12 08:26:16";"";;;;;;14.020142;;;;;
"2013-02-12 08:29:31";"";;;;;;14.538339;;;;;
"2013-02-12 08:30:31";"";;;13.082627;;;;;;;;
"2013-02-12 08:33:01";"";;;;;;15.069352;;;;;
"2013-02-12 08:36:31";"";;;;;;15.585717;;;;;
"2013-02-12 08:37:01";"";;;13.589837;;;;;;;;
"2013-02-12 08:39:47";"";;;;;;16.103914;;;;;
"2013-02-12 08:42:46";"";;;14.111696;;;;;;;;
"2013-02-12 08:43:01";"";;;;;;16.634928;;;;;
"2013-02-12 08:46:01";"";;;;;;17.142138;;;;;
"2013-02-12 08:48:32";"";;;14.624399;;;;;;;;
"2013-02-12 08:49:16";"";;;;;;17.651178;;;;;
"2013-02-12 08:52:32";"";;;;;;18.167543;;;;;
"2013-02-12 08:54:16";"";;;15.146257;;;;;;;;
"2013-02-12 08:55:16";"";;;;;;18.671091;;;;;
"2013-02-12 08:58:16";"";;;;;;19.211262;;;;;
"2013-02-12 08:59:32";"";;;15.649805;;;;;;;;
"2013-02-12 09:01:17";"";;;;;;19.747768;;;;;
"2013-02-12 09:04:02";"";;;;;;20.278782;;;;;
"2013-02-12 09:04:47";"";;;16.171663;;;;;;;;
"2013-02-12 09:06:46";"";;;;;;20.804302;;;;;
"2013-02-12 09:09:46";"";;;16.680704;;;21.3225;;;;;
"2013-02-12 09:12:32";"";;;;;;21.82971;;;;;
"2013-02-12 09:14:32";"";;;17.184252;;;;;;;;
"2013-02-12 09:15:16";"";;;;;;22.342413;;;;;
"2013-02-12 09:18:01";"";;;;;;22.86061;;;;;
"2013-02-12 09:19:01";"";;;17.728085;;;;;;;;
