TIMESTAMP;EVENT;SD;PINB;TINB;Q;POUTB;TOUTB;REVHP;REVLP;REVWE;TFIRE;CF
08.02.2013 16:40;;;;;;;24.859585;;;;;
08.02.2013 16:42;;;;;;;25.372406;;;;;
08.02.2013 16:51;;;;;;;24.761906;;;;;
08.02.2013 16:53;;;;;;;25.299147;;;;;
08.02.2013 16:56;;;;;;;;;;;533.5287;
08.02.2013 16:57;;;;;;;24.761906;;;;;
08.02.2013 16:57;;;;;;;;6532.845;;;;
08.02.2013 17:00;;;;;;;25.274727;;;;;
08.02.2013 17:00;;;;;;;;;;;544.66425;
08.02.2013 17:03;;;;;;;;;;;534.5055;
08.02.2013 17:24;;;;;;;24.761906;;;;;
08.02.2013 17:24;;;;;;;25.323566;;;;;
08.02.2013 17:36;;;;;;;24.810745;;;;;
08.02.2013 17:37;;;;;;;25.347986;;;;;
08.02.2013 17:41;;;;;;;24.810745;;;;;
08.02.2013 17:42;;;;;;;25.372406;;;;;
08.02.2013 17:49;;;;;;;24.859585;;;;;
08.02.2013 17:49;;;;;;;;;;;545.64105;
08.02.2013 17:49;;;;;;;;;;;532.9426;
08.02.2013 17:50;;;;;;;25.372406;;;;544.8596;
08.02.2013 17:50;;;;;;;24.810745;;;;;
08.02.2013 17:51;;;;;;;25.323566;;;;534.5055;
08.02.2013 17:54;;;;;;;24.761906;;;;;
08.02.2013 17:55;;;;;;;25.372406;;;;;
08.02.2013 17:56;;;;;;;24.688644;;;;;
08.02.2013 17:56;;;;;;;25.372406;;;;;
08.02.2013 17:59;;;;;;;;;;4581.685;;
08.02.2013 18:00;;;;;;;24.810745;;;;;
08.02.2013 18:00;;;;;;;25.347986;;;;;
08.02.2013 18:01;;;;;;;;;;4634.432;;
08.02.2013 18:01;;;;;;;24.713064;;;;;
08.02.2013 18:01;;;;;;;25.225887;;;;;
08.02.2013 18:02;;;;;;;24.713064;;;;;
08.02.2013 18:02;;;;;;;25.347986;;;;;
08.02.2013 18:04;;;;;;;24.737484;;;;;
08.02.2013 18:04;;;;;;;25.372406;;;;;
08.02.2013 18:05;;;;;;;24.859585;;;;;
08.02.2013 18:06;;;;;;;25.372406;;;;;
08.02.2013 18:07;;;;;;;24.737484;;;;;
