"TIMESTAMP";"EVENT";"SD";"PINB";"TINB";"Q";"POUTB";"TOUTB";"REVHP";"REVLP";"REVWE";"TFIRE";"CF"
"2013-02-09 10:27:31";"";;;;;71.49336;;;;;;
"2013-02-09 10:37:01";"";;;;;;;;;;;
"2013-02-09 10:37:31";"";;;8.477455;;;;;;;;
"2013-02-09 10:37:46";"";;;8.21561;;;;;;;;
"2013-02-09 10:43:31";"";;;8.477455;;;;;;;;
"2013-02-09 10:46:16";"";;;;;71.37822;;;;;602.7031;
"2013-02-09 10:49:01";"";;;8.211947;;;;;;;;
"2013-02-09 10:49:31";"";;;8.499428;;;;;;;;
"2013-02-09 10:52:31";"";;;;;71.482475;;;;;;
"2013-02-09 10:53:01";"";;;;;71.34555;;;;;;
"2013-02-09 10:53:46";"";;;;;;;;;;;
"2013-02-09 10:54:46";"";;;;;71.46224;;;;;;
"2013-02-09 10:56:16";"";;;8.233921;;;;;;;;
"2013-02-09 11:05:46";"";;;8.499428;;;;;;;;
"2013-02-09 11:15:16";"";;;8.202792;;;;;;;;
"2013-02-09 11:20:01";"";;;8.4902725;;;;;;;;
"2013-02-09 11:27:01";"";;;;;71.357994;;;;;;
"2013-02-09 11:31:01";"";;;8.142366;;;;;;;;
"2013-02-09 11:34:46";"";;;8.459144;;;;;;;;
"2013-02-09 11:36:16";"";;;;;71.47469;;;;;;
"2013-02-09 11:36:31";"";;;;;71.34555;;;;;;
"2013-02-09 11:37:16";"";;;;;;;;;;;
"2013-02-09 11:37:46";"";;;8.206454;;;;;;;;
"2013-02-09 11:39:16";"";;;;;71.460686;;;;;;
"2013-02-09 11:40:46";"";;;;;71.35177;;;;;;
"2013-02-09 11:41:46";"";;;;;71.48403;;;;;;
"2013-02-09 11:42:31";"";;;;;71.375114;;;;;;
"2013-02-09 11:47:46";"";;;8.459144;;;;;;;;
"2013-02-09 11:49:16";"";;;8.193637;;;;;;;;
"2013-02-09 11:49:31";"";;;8.45365;;;;;;;;
"2013-02-09 12:01:31";"";;;8.193637;;;;;;;;
"2013-02-09 12:06:01";"";;;8.481117;;;;;;;;
"2013-02-09 12:07:01";"";;;8.206454;;;;;;;;
"2013-02-09 12:20:46";"";;52.647545;;;;;;;;;
"2013-02-09 12:35:16";"";;;;;;34.890823;;;;;
"2013-02-09 12:35:31";"";;;;;;34.564888;;;;;
"2013-02-09 12:37:31";"";;;;;;;;;;;
"2013-02-09 12:50:16";"";;;;;;;;;;591.9684;
"2013-02-09 12:54:46";"";;;;;;34.88533;;;;;
"2013-02-09 12:55:01";"";;;;;;34.487984;;;;;
"2013-02-09 12:59:01";"";;;;;;34.744335;;;;;
"2013-02-09 12:59:16";"";;;;;;34.487984;;;;;
"2013-02-09 13:03:16";"";;;;;;34.766308;;;;;
"2013-02-09 13:06:16";"";;;;;;34.49714;;;;;
"2013-02-09 13:11:46";"";;;;;;34.762646;;;;;
