"TIMESTAMP","EVENT","SD","PINB","TINB","Q","POUTB","TOUTB","REVHP","REVLP","REVWE","TFIRE","CF"
"2013-02-10 11:40:49","",,0.3112649,,,0.2801387,21.611721,0,0,0,30.622711,1
"2013-02-10 12:34:34","",,,,,,22.124542,,,,,
"2013-02-10 13:23:49","",,,,,,22.637363,,,,,
"2013-02-10 16:34:04","",,0.1867575,,,,,,,,,
"2013-02-10 16:36:49","",,,,,0.1556312,,,,,,
"2013-02-10 21:01:18","",,,,,0.4046436,,,,,,
"2013-02-10 21:01:34","",,,,,0.2178862,,,,,,
"2013-02-11 07:30:04","",,0.3112649,,,,,,,,,
"2013-02-11 08:05:49","",,0.1867575,,,,,,,,,
"2013-02-11 11:21:19","В работе",,,,,,,,,,,
"2013-02-11 11:22:03","",,0.3112649,,,,,,,,,
"2013-02-11 11:22:19","",,15.189671,,,15.158545,,,,85.47009,,
"2013-02-11 11:22:34","",,32.464806,,,32.464806,,,,,,
"2013-02-11 11:22:49","",,44.69747,,,44.7286,23.321123,,,0,,
"2013-02-11 11:23:03","",,51.825413,,,51.794285,23.833944,,,,,
"2013-02-11 11:23:19","",,53.755245,,,53.786373,24.615385,,,,,
"2013-02-11 11:23:34","",,53.91088,,,53.91088,25.641027,,,,,
"2013-02-11 11:23:49","",,,,,,26.544567,,,,104.22466,
"2013-02-11 11:24:03","",,,,,,27.301588,,713.06476,,,
"2013-02-11 11:24:18","",,,,,,27.98535,256.41025,857.1429,,,
"2013-02-11 11:24:34","",,,,,,28.498169,427.35043,,,,
"2013-02-11 11:24:51","",,,,,,,542.1246,,,,
"2013-02-11 11:25:03","",,,,,,29.27961,705.7387,971.917,,,
"2013-02-11 11:25:18","",,,,,,,942.613,1333.3334,,,
"2013-02-11 11:25:33","",,,,,,,1621.4896,1467.6436,122.10012,282.31992,
"2013-02-11 11:25:48","",,,,,54.315525,29.81685,2652.015,1611.7217,427.35043,405.348,
"2013-02-11 11:26:03","",,,,,,,3262.5154,1733.8218,705.7387,,
"2013-02-11 11:26:18","",,,,,54.78242,,4185.5923,2087.912,1096.4591,347.0574,
"2013-02-11 11:26:33","",,53.786373,,,55.062557,29.01099,4595.8486,2449.3284,1306.4714,,
"2013-02-11 11:26:48","",,,,,,28.03419,,,,,
"2013-02-11 11:27:04","",,,,,,26.935287,,,,,
"2013-02-11 11:27:19","",,,,,,25.860807,,,,,
"2013-02-11 11:27:33","",,,,,,24.835165,,,,,
"2013-02-11 11:27:48","",,,,,,23.931623,,,,,
"2013-02-11 11:28:04","",,,,,,23.052504,,,,,
"2013-02-11 11:28:19","",,,,,,22.197802,,,,,
"2013-02-11 11:28:33","",,,,,,21.440783,,,,,
"2013-02-11 11:28:51","",,,,,,20.732601,,,,,
"2013-02-11 11:29:03","",,,,,,20.04884,,,,,
"2013-02-11 11:29:19","",,,,,,19.41392,,,,,
"2013-02-11 11:29:33","",,,,,,18.827839,,,,,
"2013-02-11 11:29:49","",,,,,,18.31502,,,,,
"2013-02-11 11:30:03","",,,,,,17.802198,,,,,
"2013-02-11 11:30:35","",,,,,,16.947498,,,,,
"2013-02-11 11:31:03","",,,,,,16.190477,,,,,
"2013-02-11 11:31:33","",,,,,55.218185,15.628817,4730.1587,2564.1028,1401.7095,,
"2013-02-11 11:31:48","",,,,,55.62283,,5094.0176,2908.425,1638.5837,,
"2013-02-11 11:32:04","",,,,,56.12085,15.042736,5379.7314,3242.9792,1907.204,,
"2013-02-11 11:32:18","",,53.66187,,,56.74338,,5675.214,3567.7656,2202.6863,,
"2013-02-11 11:32:33","",,,,,57.708298,,5980.4644,3919.414,2547.0088,402.39316,
"2013-02-11 11:32:48","",,53.506237,,,58.922226,,6275.9463,4290.598,2927.961,,
"2013-02-11 11:33:03","",,53.381733,,,60.63418,,6571.4287,4693.529,3367.5215,467.93652,1.1333618
"2013-02-11 11:33:18","",,53.226097,,,62.657387,,6837.607,5035.409,3843.712,,
"2013-02-11 11:33:34","",,,,,63.03091,,,5094.0176,3938.95,,
"2013-02-11 11:33:49","",,,,,,15.799756,,,,,
"2013-02-11 11:34:03","",,,,,,,,,,520.31744,
"2013-02-11 11:34:18","",,,,,,16.752138,,,,,
"2013-02-11 11:34:49","",,,,,,17.606838,,,,,
"2013-02-11 11:35:19","",,,,,,18.388279,,,,,
"2013-02-11 11:35:49","",,,,,,19.047619,,,,,
"2013-02-11 11:36:20","",,,,,,19.60928,,,,,
"2013-02-11 11:37:03","",,,,,,20.317461,,,,,
"2013-02-11 11:37:48","",,,,,,20.83028,,,,,
"2013-02-11 11:38:48","",,53.35061,,,,,,,,,
"2013-02-11 11:39:04","",,,,,,21.41636,,,,,
"2013-02-11 11:39:18","",,,,,63.155415,,,,,,
"2013-02-11 11:41:04","",,,,,,22.002441,,,,,
"2013-02-11 11:46:18","",,,,,,22.515263,,,,,
"2013-02-11 11:53:18","",,,,,,,6896.215,,,,
"2013-02-11 11:54:19","",,,,,63.279922,,,,,,
"2013-02-11 12:06:19","",,,,,63.653435,,,5150.1836,,,
"2013-02-11 12:06:34","",,,,,64.27596,,7010.9893,5235.6533,4090.3542,,
"2013-02-11 12:07:34","",,,,,64.58723,23.028084,,,4158.73,,
"2013-02-11 12:07:49","",,,,,65.36539,,7115.995,5369.964,4290.598,,
"2013-02-11 12:08:33","",,,,,,23.614164,,,,,
"2013-02-11 12:09:18","",,,,,65.80115,,,,,,
"2013-02-11 12:09:19","",,,,,,,,5426.13,4378.5103,,
"2013-02-11 12:09:34","",,53.226097,,,66.70382,24.200245,7247.8633,5540.904,4529.9146,,1.2485468
"2013-02-11 12:09:49","",,,,,67.20184,,,5609.28,4595.8486,573.23566,
"2013-02-11 12:10:18","",,,,,,24.932844,,,,,
"2013-02-11 12:10:33","",,,,,67.98,,7345.5435,5694.75,4710.6226,,
"2013-02-11 12:10:49","",,,,,,25.518927,,,,,
"2013-02-11 12:11:19","",,,,,,26.105007,,,,,
"2013-02-11 12:11:49","",,,,,,26.642248,,,,,
"2013-02-11 12:12:04","",,,,,68.913795,,,,,,
"2013-02-11 12:12:18","",,53.817497,,,71.74629,27.15507,,5750.916,,,
"2013-02-11 12:12:33","",,,,,72.21319,,,5684.982,,,
"2013-02-11 12:12:50","",,,,,,27.93651,,,,,
"2013-02-11 12:13:04","",,,,,72.36881,28.47375,,,,,
"2013-02-11 12:13:18","",,,,,72.49332,28.98657,,,,,
"2013-02-11 12:13:34","",,53.66187,,,72.64895,,,,,,
"2013-02-11 12:13:49","",,,,,72.77346,29.890112,,,,,1.3511717
"2013-02-11 12:14:18","",,,,,,30.695972,,,,,
"2013-02-11 12:14:33","",,53.537365,,,,,,,,,
"2013-02-11 12:14:48","",,,,,,31.233212,,,,,
"2013-02-11 12:15:04","",,,,,72.897964,,,,,,
"2013-02-11 12:15:38","",,,,,,31.965813,,,,,
"2013-02-11 12:16:33","",,,,,,32.527473,,,,,
"2013-02-11 12:18:04","",,,,,,33.089134,,,,,
"2013-02-11 12:20:49","",,,,,,33.601955,,,,,
"2013-02-11 12:26:49","",,,,,,34.114777,,,,,
"2013-02-11 12:32:08","",,,,,73.02247,,,,,,
"2013-02-11 12:32:19","",,53.66187,,,,,,,,,
"2013-02-11 12:37:18","",,,,,,33.601955,,,,,
"2013-02-11 12:37:35","",,,,,73.14698,,,,,,
"2013-02-11 12:39:04","",,53.537365,,,,,,,,,
"2013-02-11 12:56:34","",,,,,73.271484,,,,,,
"2013-02-11 13:19:21","",,53.537365,,,73.24036,33.382175,7391.9414,5694.75,4700.8545,588.54706,1.3612751
